trec_topic_number,trec_doc_id,pm_rel_desc,disease_desc,gene1_annotation_desc,gene1_name,gene2_annotation_desc,gene2_name,gene3_annotation_desc,gene3_name,demographics_desc,other_desc
25,NCT02747953,Not PM,,,,,,,,,
25,NCT02750215,Human PM,More General,Different Variant,MET Amplification,,,,,Matches,Not Discussed
25,NCT02755675,Not PM,,,,,,,,,
25,NCT02758587,Not PM,,,,,,,,,
25,NCT02759640,Human PM,More General,Missing Gene,MET Amplification,,,,,Matches,Not Discussed
25,NCT02759835,Not PM,,,,,,,,,
25,NCT02761057,Human PM,Not Disease,Exact,MET Amplification,,,,,Matches,Not Discussed
25,NCT02777567,Not PM,,,,,,,,,
25,NCT02777658,Not PM,,,,,,,,,
25,NCT02778802,Not PM,,,,,,,,,
25,NCT02781337,Not PM,,,,,,,,,
25,NCT02788669,Not PM,,,,,,,,,
25,NCT02791334,Not PM,,,,,,,,,
25,NCT02803619,Not PM,,,,,,,,,
25,NCT02804217,Not PM,,,,,,,,,
25,NCT02804646,Not PM,,,,,,,,,
25,NCT02805530,Not PM,,,,,,,,,
25,NCT02810262,Not PM,,,,,,,,,
25,NCT02812680,Not PM,,,,,,,,,
25,NCT02839681,Not PM,,,,,,,,,
25,NCT02843711,Not PM,,,,,,,,,
25,NCT02864992,Human PM,More General,Different Variant,MET Amplification,,,,,Matches,Not Discussed
25,NCT02865616,Not PM,,,,,,,,,
25,NCT02879773,Not PM,,,,,,,,,
25,NCT02891733,Not PM,,,,,,,,,
25,NCT02898857,Not PM,,,,,,,,,
25,NCT02912949,Not PM,,,,,,,,,
25,NCT02917629,Not PM,,,,,,,,,
25,NCT02920996,Human PM,More General,Different Variant,MET Amplification,,,,,Matches,Not Discussed
25,NCT02921308,Not PM,,,,,,,,,
25,NCT02926638,Human PM,Not Disease,Different Variant,MET Amplification,,,,,Matches,Not Discussed
25,NCT02929290,Human PM,More General,Missing Gene,MET Amplification,,,,,Matches,Not Discussed
25,NCT02935049,Not PM,,,,,,,,,
25,NCT02941003,Not PM,,,,,,,,,
25,NCT02946216,Not PM,,,,,,,,,
25,NCT02946359,Human PM,Exact,Exact,MET Amplification,,,,,Matches,Not Discussed
25,NCT02949843,Human PM,More General,Missing Variant,MET Amplification,,,,,Matches,Not Discussed
25,NCT02951637,Not PM,,,,,,,,,
25,NCT02951897,Not PM,,,,,,,,,
25,NCT02952729,Not PM,,,,,,,,,
25,NCT02975752,Not PM,,,,,,,,,
25,NCT02976090,Not PM,,,,,,,,,
25,NCT02978261,Human PM,Not Disease,Different Variant,MET Amplification,,,,,Matches,Not Discussed
25,NCT02979821,Not PM,,,,,,,,,
25,NCT02980536,Not PM,,,,,,,,,
25,NCT02980991,Not PM,,,,,,,,,
25,NCT03000179,Not PM,,,,,,,,,
25,NCT03010592,Not PM,,,,,,,,,
25,NCT03026439,Not PM,,,,,,,,,
25,NCT03029065,Not PM,,,,,,,,,
25,NCT03036189,Not PM,,,,,,,,,
25,NCT03042221,Not PM,,,,,,,,,
25,NCT03059641,Not PM,,,,,,,,,
25,NCT03066297,Not PM,,,,,,,,,
25,NCT03071705,Not PM,,,,,,,,,
25,NCT03076164,Not PM,,,,,,,,,
25,NCT03087708,Not PM,,,,,,,,,
25,NCT03088930,Human PM,More General,Different Variant,MET Amplification,,,,,Matches,Not Discussed
25,NCT03090815,Not PM,,,,,,,,,
26,NCT00000529,Not PM,,,,,,,,,
26,NCT00001239,Not PM,,,,,,,,,
26,NCT00001350,Not PM,,,,,,,,,
26,NCT00001493,Not PM,,,,,,,,,
26,NCT00001496,Not PM,,,,,,,,,
26,NCT00001498,Not PM,,,,,,,,,
26,NCT00001806,Not PM,,,,,,,,,
26,NCT00001837,Not PM,,,,,,,,,
26,NCT00002460,Not PM,,,,,,,,,
26,NCT00002542,Not PM,,,,,,,,,
26,NCT00002543,Not PM,,,,,,,,,
26,NCT00002544,Not PM,,,,,,,,,
26,NCT00002564,Not PM,,,,,,,,,
26,NCT00002582,Not PM,,,,,,,,,
26,NCT00002826,Not PM,,,,,,,,,
26,NCT00002851,Not PM,,,,,,,,,
26,NCT00002934,Not PM,,,,,,,,,
26,NCT00003012,Not PM,,,,,,,,,
26,NCT00003016,Not PM,,,,,,,,,
26,NCT00003095,Human PM,Exact,Exact,NRAS Amplification,,,,,Matches,Not Discussed
26,NCT00003329,Not PM,,,,,,,,,
26,NCT00003440,Not PM,,,,,,,,,
26,NCT00003577,Not PM,,,,,,,,,
26,NCT00003654,Not PM,,,,,,,,,
26,NCT00003678,Not PM,,,,,,,,,
26,NCT00003771,Not PM,,,,,,,,,
26,NCT00003893,Not PM,,,,,,,,,
26,NCT00004067,Not PM,,,,,,,,,
26,NCT00005079,Not PM,,,,,,,,,
26,NCT00005832,Not PM,,,,,,,,,
26,NCT00005833,Not PM,,,,,,,,,
26,NCT00006030,Not PM,,,,,,,,,
26,NCT00010153,Not PM,,,,,,,,,
26,NCT00014612,Not PM,,,,,,,,,
26,NCT00016276,Not PM,,,,,,,,,
26,NCT00016549,Not PM,,,,,,,,,
26,NCT00020852,Not PM,,,,,,,,,
26,NCT00022087,Not PM,,,,,,,,,
26,NCT00022516,Not PM,,,,,,,,,
26,NCT00028340,Not PM,,,,,,,,,
26,NCT00028704,Not PM,,,,,,,,,
26,NCT00032201,Not PM,,,,,,,,,
26,NCT00043472,Not PM,,,,,,,,,
26,NCT00045032,Not PM,,,,,,,,,
26,NCT00047970,Not PM,,,,,,,,,
26,NCT00054418,Not PM,,,,,,,,,
26,NCT00066703,Not PM,,,,,,,,,
26,NCT00066807,Not PM,,,,,,,,,
26,NCT00068263,Not PM,,,,,,,,,
26,NCT00068341,Not PM,,,,,,,,,
26,NCT00068614,Not PM,,,,,,,,,
26,NCT00070278,Not PM,,,,,,,,,
26,NCT00074152,Not PM,,,,,,,,,
26,NCT00080860,Not PM,,,,,,,,,
26,NCT00081003,Not PM,,,,,,,,,
26,NCT00083018,Not PM,,,,,,,,,
26,NCT00083733,Not PM,,,,,,,,,
26,NCT00086749,Not PM,,,,,,,,,
26,NCT00087347,Not PM,,,,,,,,,
26,NCT00089999,Not PM,,,,,,,,,
26,NCT00090480,Not PM,,,,,,,,,
26,NCT00090974,Not PM,,,,,,,,,
26,NCT00093795,Not PM,,,,,,,,,
26,NCT00096668,Not PM,,,,,,,,,
26,NCT00097487,Not PM,,,,,,,,,
26,NCT00105456,Not PM,,,,,,,,,
26,NCT00136539,Not PM,,,,,,,,,
26,NCT00148681,Not PM,,,,,,,,,
26,NCT00153218,Not PM,,,,,,,,,
26,NCT00153400,Not PM,,,,,,,,,
26,NCT00155259,Not PM,,,,,,,,,
26,NCT00156052,Not PM,,,,,,,,,
26,NCT00156130,Not PM,,,,,,,,,
26,NCT00161265,Not PM,,,,,,,,,
26,NCT00162812,Not PM,,,,,,,,,
26,NCT00171314,Not PM,,,,,,,,,
26,NCT00173251,Not PM,,,,,,,,,
26,NCT00174707,Not PM,,,,,,,,,
26,NCT00179309,Not PM,,,,,,,,,
26,NCT00182793,Not PM,,,,,,,,,
26,NCT00187343,Not PM,,,,,,,,,
26,NCT00188591,Not PM,,,,,,,,,
26,NCT00189644,Not PM,,,,,,,,,
26,NCT00191373,Not PM,,,,,,,,,
26,NCT00194337,Not PM,,,,,,,,,
26,NCT00201760,Not PM,,,,,,,,,
26,NCT00201929,Not PM,,,,,,,,,
26,NCT00204607,Not PM,,,,,,,,,
26,NCT00206427,Not PM,,,,,,,,,
26,NCT00206492,Not PM,,,,,,,,,
26,NCT00209001,Not PM,,,,,,,,,
26,NCT00216047,Not PM,,,,,,,,,
26,NCT00217815,Not PM,,,,,,,,,
26,NCT00225758,Not PM,,,,,,,,,
26,NCT00233974,Not PM,,,,,,,,,
26,NCT00238316,Not PM,,,,,,,,,
26,NCT00251329,Not PM,,,,,,,,,
26,NCT00253500,Not PM,,,,,,,,,
26,NCT00254592,Not PM,,,,,,,,,
26,NCT00256217,Not PM,,,,,,,,,
26,NCT00268502,Not PM,,,,,,,,,
26,NCT00277004,Not PM,,,,,,,,,
26,NCT00291083,Not PM,,,,,,,,,
26,NCT00291694,Not PM,,,,,,,,,
26,NCT00291759,Not PM,,,,,,,,,
26,NCT00300781,Not PM,,,,,,,,,
26,NCT00304941,Not PM,,,,,,,,,
26,NCT00309933,Not PM,,,,,,,,,
26,NCT00320385,Not PM,,,,,,,,,
26,NCT00320541,Not PM,,,,,,,,,
26,NCT00337233,Not PM,,,,,,,,,
26,NCT00339248,Not PM,,,,,,,,,
26,NCT00349011,Not PM,,,,,,,,,
26,NCT00374322,Not PM,,,,,,,,,
26,NCT00387062,Not PM,,,,,,,,,
26,NCT00392392,Not PM,,,,,,,,,
26,NCT00399529,Not PM,,,,,,,,,
26,NCT00412412,Not PM,,,,,,,,,
26,NCT00418210,Not PM,,,,,,,,,
26,NCT00422448,Human PM,Not Disease,Exact,NRAS Amplification,,,,,Not Discussed,Not Discussed
26,NCT00423917,Not PM,,,,,,,,,
26,NCT00426335,Not PM,,,,,,,,,
26,NCT00427245,Not PM,,,,,,,,,
26,NCT00431704,Not PM,,,,,,,,,
26,NCT00437073,Not PM,,,,,,,,,
26,NCT00438477,Not PM,,,,,,,,,
26,NCT00445445,Not PM,,,,,,,,,
26,NCT00445562,Not PM,,,,,,,,,
26,NCT00448266,Not PM,,,,,,,,,
26,NCT00450723,Not PM,,,,,,,,,
26,NCT00461253,Not PM,,,,,,,,,
26,NCT00466102,Not PM,,,,,,,,,
26,NCT00470704,Not PM,,,,,,,,,
26,NCT00478257,Not PM,,,,,,,,,
26,NCT00479856,Not PM,,,,,,,,,
26,NCT00481884,Not PM,,,,,,,,,
26,NCT00490139,Not PM,,,,,,,,,
26,NCT00490646,Not PM,,,,,,,,,
26,NCT00495924,Not PM,,,,,,,,,
26,NCT00496795,Not PM,,,,,,,,,
26,NCT00499525,Not PM,,,,,,,,,
26,NCT00509509,Not PM,,,,,,,,,
26,NCT00517088,Not PM,,,,,,,,,
26,NCT00527293,Not PM,,,,,,,,,
26,NCT00534755,Not PM,,,,,,,,,
26,NCT00540852,Not PM,,,,,,,,,
26,NCT00548184,Not PM,,,,,,,,,
26,NCT00553332,Not PM,,,,,,,,,
26,NCT00553410,Not PM,,,,,,,,,
26,NCT00555386,Not PM,,,,,,,,,
26,NCT00555503,Not PM,,,,,,,,,
26,NCT00557986,Not PM,,,,,,,,,
26,NCT00582322,Not PM,,,,,,,,,
26,NCT00590785,Not PM,,,,,,,,,
26,NCT00601159,Not PM,,,,,,,,,
26,NCT00610467,Not PM,,,,,,,,,
26,NCT00620087,Not PM,,,,,,,,,
26,NCT00625898,Not PM,,,,,,,,,
26,NCT00632489,Not PM,,,,,,,,,
26,NCT00633750,Not PM,,,,,,,,,
26,NCT00636467,Not PM,,,,,,,,,
26,NCT00640861,Not PM,,,,,,,,,
26,NCT00656604,Not PM,,,,,,,,,
26,NCT00666731,Not PM,,,,,,,,,
26,NCT00667251,Not PM,,,,,,,,,
26,NCT00670644,Not PM,,,,,,,,,
26,NCT00680758,Not PM,,,,,,,,,
26,NCT00695422,Not PM,,,,,,,,,
26,NCT00701584,Not PM,,,,,,,,,
26,NCT00705315,Not PM,,,,,,,,,
26,NCT00721409,Not PM,,,,,,,,,
26,NCT00723398,Not PM,,,,,,,,,
26,NCT00736333,Not PM,,,,,,,,,
26,NCT00739544,Not PM,,,,,,,,,
26,NCT00754351,Not PM,,,,,,,,,
26,NCT00768859,Not PM,,,,,,,,,
26,NCT00769379,Not PM,,,,,,,,,
26,NCT00776308,Not PM,,,,,,,,,
26,NCT00780000,Not PM,,,,,,,,,
26,NCT00788489,Not PM,,,,,,,,,
26,NCT00796055,Not PM,,,,,,,,,
26,NCT00801476,Not PM,,,,,,,,,
26,NCT00810017,Not PM,,,,,,,,,
26,NCT00813878,Not PM,,,,,,,,,
26,NCT00817362,Not PM,,,,,,,,,
26,NCT00817531,Not PM,,,,,,,,,
26,NCT00819780,Not PM,,,,,,,,,
26,NCT00820924,Not PM,,,,,,,,,
26,NCT00821886,Not PM,,,,,,,,,
26,NCT00827177,Not PM,,,,,,,,,
26,NCT00834678,Not PM,,,,,,,,,
26,NCT00842998,Not PM,,,,,,,,,
26,NCT00866177,Human PM,Not Disease,Exact,NRAS Amplification,,,,,Matches,Not Discussed
26,NCT00869206,Not PM,,,,,,,,,
26,NCT00870415,Not PM,,,,,,,,,
26,NCT00874146,Not PM,,,,,,,,,
26,NCT00874458,Not PM,,,,,,,,,
26,NCT00875979,Not PM,,,,,,,,,
26,NCT00894504,Not PM,,,,,,,,,
26,NCT00896818,Not PM,,,,,,,,,
26,NCT00897208,Not PM,,,,,,,,,
26,NCT00897338,Not PM,,,,,,,,,
26,NCT00897702,Not PM,,,,,,,,,
26,NCT00897728,Not PM,,,,,,,,,
26,NCT00898508,Not PM,,,,,,,,,
26,NCT00898898,Not PM,,,,,,,,,
26,NCT00898976,Not PM,,,,,,,,,
26,NCT00899197,Not PM,,,,,,,,,
26,NCT00899509,Not PM,,,,,,,,,
26,NCT00900224,Not PM,,,,,,,,,
26,NCT00905645,Not PM,,,,,,,,,
26,NCT00909649,Not PM,,,,,,,,,
26,NCT00909909,Not PM,,,,,,,,,
26,NCT00912080,Not PM,,,,,,,,,
26,NCT00912275,Not PM,,,,,,,,,
26,NCT00914017,Not PM,,,,,,,,,
26,NCT00918892,Not PM,,,,,,,,,
26,NCT00923377,Not PM,,,,,,,,,
26,NCT00930579,Not PM,,,,,,,,,
26,NCT00930930,Not PM,,,,,,,,,
26,NCT00932035,Not PM,,,,,,,,,
26,NCT00932373,Not PM,,,,,,,,,
26,NCT00941499,Not PM,,,,,,,,,
26,NCT00941759,Not PM,,,,,,,,,
26,NCT00945061,Not PM,,,,,,,,,
26,NCT00949871,Not PM,,,,,,,,,
26,NCT00950742,Not PM,,,,,,,,,
26,NCT00952692,Not PM,,,,,,,,,
26,NCT00957125,Not PM,,,,,,,,,
26,NCT00958971,Not PM,,,,,,,,,
26,NCT00965276,Not PM,,,,,,,,,
26,NCT00966888,Not PM,,,,,,,,,
26,NCT00972010,Not PM,,,,,,,,,
26,NCT00991263,Not PM,,,,,,,,,
26,NCT01004666,Not PM,,,,,,,,,
26,NCT01005641,Not PM,,,,,,,,,
26,NCT01019512,Not PM,,,,,,,,,
26,NCT01029925,Not PM,,,,,,,,,
26,NCT01031446,Not PM,,,,,,,,,
26,NCT01037790,Not PM,,,,,,,,,
26,NCT01046929,Not PM,,,,,,,,,
26,NCT01050322,Not PM,,,,,,,,,
26,NCT01053598,Not PM,,,,,,,,,
26,NCT01057069,Not PM,,,,,,,,,
26,NCT01066507,Not PM,,,,,,,,,
26,NCT01074528,Not PM,,,,,,,,,
26,NCT01077154,Not PM,,,,,,,,,
26,NCT01081600,Not PM,,,,,,,,,
26,NCT01082211,Not PM,,,,,,,,,
26,NCT01083641,Not PM,,,,,,,,,
26,NCT01088893,Not PM,,,,,,,,,
26,NCT01089374,Not PM,,,,,,,,,
26,NCT01100840,Not PM,,,,,,,,,
26,NCT01111825,Not PM,,,,,,,,,
26,NCT01127763,Not PM,,,,,,,,,
26,NCT01133912,Not PM,,,,,,,,,
26,NCT01137994,Not PM,,,,,,,,,
26,NCT01147016,Not PM,,,,,,,,,
26,NCT01156168,Not PM,,,,,,,,,
26,NCT01168050,Not PM,,,,,,,,,
26,NCT01176669,Not PM,,,,,,,,,
26,NCT01182519,Not PM,,,,,,,,,
26,NCT01197456,Not PM,,,,,,,,,
26,NCT01198743,Not PM,,,,,,,,,
26,NCT01202591,Not PM,,,,,,,,,
26,NCT01205217,Not PM,,,,,,,,,
26,NCT01219907,Not PM,,,,,,,,,
26,NCT01222377,Not PM,,,,,,,,,
26,NCT01225328,Not PM,,,,,,,,,
26,NCT01225536,Human PM,More General,Exact,NRAS Amplification,,,,,Not Discussed,Not Discussed
26,NCT01231386,Not PM,,,,,,,,,
26,NCT01232062,Not PM,,,,,,,,,
26,NCT01247441,Not PM,,,,,,,,,
26,NCT01247480,Not PM,,,,,,,,,
26,NCT01254136,Not PM,,,,,,,,,
26,NCT01256801,Not PM,,,,,,,,,
26,NCT01257360,Not PM,,,,,,,,,
26,NCT01272141,Not PM,,,,,,,,,
26,NCT01275677,Not PM,,,,,,,,,
26,NCT01282502,Not PM,,,,,,,,,
26,NCT01283789,Not PM,,,,,,,,,
26,NCT01299623,Not PM,,,,,,,,,
26,NCT01302379,Not PM,,,,,,,,,
26,NCT01305915,Not PM,,,,,,,,,
26,NCT01309607,Not PM,,,,,,,,,
26,NCT01312857,Not PM,,,,,,,,,
26,NCT01313039,Not PM,,,,,,,,,
26,NCT01320085,Human PM,Not Disease,Exact,NRAS Amplification,,,,,Matches,Not Discussed
26,NCT01320254,Not PM,,,,,,,,,
26,NCT01322893,Not PM,,,,,,,,,
26,NCT01328171,Not PM,,,,,,,,,
26,NCT01334021,Not PM,,,,,,,,,
26,NCT01337765,Not PM,,,,,,,,,
26,NCT01351584,Not PM,,,,,,,,,
26,NCT01351974,Not PM,,,,,,,,,
26,NCT01355393,Not PM,,,,,,,,,
26,NCT01358812,Not PM,,,,,,,,,
26,NCT01360931,Not PM,,,,,,,,,
26,NCT01362296,Human PM,Not Disease,Exact,NRAS Amplification,,,,,Matches,Not Discussed
26,NCT01363232,Not PM,,,,,,,,,
26,NCT01365845,Not PM,,,,,,,,,
26,NCT01367288,Not PM,,,,,,,,,
26,NCT01380925,Not PM,,,,,,,,,
26,NCT01386411,Not PM,,,,,,,,,
26,NCT01390818,Human PM,More General,Exact,NRAS Amplification,,,,,Matches,Not Discussed
26,NCT01391806,Not PM,,,,,,,,,
26,NCT01395056,Not PM,,,,,,,,,
26,NCT01401062,Not PM,,,,,,,,,
26,NCT01410708,Not PM,,,,,,,,,
26,NCT01412957,Not PM,,,,,,,,,
26,NCT01414933,Not PM,,,,,,,,,
26,NCT01415674,Not PM,,,,,,,,,
26,NCT01421472,Not PM,,,,,,,,,
26,NCT01428414,Not PM,,,,,,,,,
26,NCT01433809,Not PM,,,,,,,,,
26,NCT01434134,Not PM,,,,,,,,,
26,NCT01439191,Not PM,,,,,,,,,
26,NCT01445054,Not PM,,,,,,,,,
26,NCT01446185,Not PM,,,,,,,,,
26,NCT01449058,Not PM,,,,,,,,,
26,NCT01451580,Not PM,,,,,,,,,
26,NCT01454479,Not PM,,,,,,,,,
26,NCT01457846,Not PM,,,,,,,,,
26,NCT01459003,Not PM,,,,,,,,,
26,NCT01484483,Not PM,,,,,,,,,
26,NCT01484704,Not PM,,,,,,,,,
26,NCT01501656,Not PM,,,,,,,,,
26,NCT01503190,Not PM,,,,,,,,,
26,NCT01505400,Not PM,,,,,,,,,
26,NCT01508000,Not PM,,,,,,,,,
26,NCT01519427,Not PM,,,,,,,,,
26,NCT01520194,Not PM,,,,,,,,,
26,NCT01521676,Not PM,,,,,,,,,
26,NCT01522300,Not PM,,,,,,,,,
26,NCT01523340,Not PM,,,,,,,,,
26,NCT01528826,Not PM,,,,,,,,,
26,NCT01541878,Not PM,,,,,,,,,
26,NCT01542983,Not PM,,,,,,,,,
26,NCT01543113,Not PM,,,,,,,,,
26,NCT01560663,Not PM,,,,,,,,,
26,NCT01562288,Not PM,,,,,,,,,
26,NCT01583426,Not PM,,,,,,,,,
26,NCT01597921,Not PM,,,,,,,,,
26,NCT01608451,Not PM,,,,,,,,,
26,NCT01611727,Not PM,,,,,,,,,
26,NCT01612338,Not PM,,,,,,,,,
26,NCT01617915,Not PM,,,,,,,,,
26,NCT01619306,Not PM,,,,,,,,,
26,NCT01630226,Not PM,,,,,,,,,
26,NCT01642511,Not PM,,,,,,,,,
26,NCT01647607,Not PM,,,,,,,,,
26,NCT01652560,Not PM,,,,,,,,,
26,NCT01658358,Not PM,,,,,,,,,
26,NCT01660776,Not PM,,,,,,,,,
26,NCT01666171,Not PM,,,,,,,,,
26,NCT01668238,Not PM,,,,,,,,,
26,NCT01668498,Not PM,,,,,,,,,
26,NCT01668914,Not PM,,,,,,,,,
26,NCT01669252,Not PM,,,,,,,,,
26,NCT01669265,Not PM,,,,,,,,,
26,NCT01693068,Human PM,Not Disease,Exact,NRAS Amplification,,,,,Matches,Not Discussed
26,NCT01697293,Not PM,,,,,,,,,
26,NCT01698918,Not PM,,,,,,,,,
26,NCT01704703,Human PM,Not Disease,Exact,NRAS Amplification,,,,,Matches,Not Discussed
26,NCT01719549,Not PM,,,,,,,,,
26,NCT01722851,Not PM,,,,,,,,,
26,NCT01722890,Not PM,,,,,,,,,
26,NCT01723774,Not PM,,,,,,,,,
26,NCT01726738,Not PM,,,,,,,,,
26,NCT01730118,Not PM,,,,,,,,,
26,NCT01732276,Not PM,,,,,,,,,
26,NCT01740648,Human PM,Not Disease,Exact,NRAS Amplification,,,,,Matches,Not Discussed
26,NCT01758146,Not PM,,,,,,,,,
26,NCT01763164,Human PM,Not Disease,Different Variant,NRAS Amplification,,,,,Matches,Not Discussed
26,NCT01770353,Not PM,,,,,,,,,
26,NCT01776008,Not PM,,,,,,,,,
26,NCT01781429,Not PM,,,,,,,,,
26,NCT01781572,Human PM,Not Disease,Different Variant,NRAS Amplification,,,,,Not Discussed,Not Discussed
26,NCT01793948,Not PM,,,,,,,,,
26,NCT01795768,Not PM,,,,,,,,,
26,NCT01801904,Not PM,,,,,,,,,
26,NCT01814501,Not PM,,,,,,,,,
26,NCT01815476,Not PM,,,,,,,,,
26,NCT01819324,Not PM,,,,,,,,,
26,NCT01828021,Not PM,,,,,,,,,
26,NCT01830244,Not PM,,,,,,,,,
26,NCT01834521,Not PM,,,,,,,,,
26,NCT01836640,Not PM,,,,,,,,,
26,NCT01840163,Not PM,,,,,,,,,
26,NCT01843062,Not PM,,,,,,,,,
26,NCT01843725,Not PM,,,,,,,,,
26,NCT01875367,Not PM,,,,,,,,,
26,NCT01881022,Not PM,,,,,,,,,
26,NCT01884168,Not PM,,,,,,,,,
26,NCT01887288,Not PM,,,,,,,,,
26,NCT01894711,Not PM,,,,,,,,,
26,NCT01904903,Not PM,,,,,,,,,
26,NCT01906632,Not PM,,,,,,,,,
26,NCT01907529,Not PM,,,,,,,,,
26,NCT01907815,Human PM,Not Disease,Exact,NRAS Amplification,,,,,Matches,Not Discussed
26,NCT01910610,Human PM,Not Disease,Exact,NRAS Amplification,,,,,Matches,Not Discussed
26,NCT01915589,Human PM,Not Disease,Exact,NRAS Amplification,,,,,Matches,Not Discussed
26,NCT01915602,Human PM,Not Disease,Exact,NRAS Amplification,,,,,Matches,Not Discussed
26,NCT01922583,Not PM,,,,,,,,,
26,NCT01925274,Human PM,Not Disease,Exact,NRAS Amplification,,,,,Matches,Not Discussed
26,NCT01928680,Not PM,,,,,,,,,
26,NCT01932073,Not PM,,,,,,,,,
26,NCT01937052,Not PM,,,,,,,,,
26,NCT01941927,Human PM,Not Disease,Exact,NRAS Amplification,,,,,Matches,Not Discussed
26,NCT01943786,Not PM,,,,,,,,,
26,NCT01953926,Not PM,,,,,,,,,
26,NCT01960023,Not PM,,,,,,,,,
26,NCT01983098,Not PM,,,,,,,,,
26,NCT01984866,Not PM,,,,,,,,,
26,NCT01986569,Not PM,,,,,,,,,
26,NCT01989598,Not PM,,,,,,,,,
26,NCT01996267,Not PM,,,,,,,,,
26,NCT01998906,Not PM,,,,,,,,,
26,NCT02003209,Not PM,,,,,,,,,
26,NCT02005926,Not PM,,,,,,,,,
26,NCT02027818,Not PM,,,,,,,,,
26,NCT02028221,Not PM,,,,,,,,,
26,NCT02032563,Not PM,,,,,,,,,
26,NCT02032745,Not PM,,,,,,,,,
26,NCT02038010,Not PM,,,,,,,,,
26,NCT02039388,Not PM,,,,,,,,,
26,NCT02041364,Not PM,,,,,,,,,
26,NCT02044926,Not PM,,,,,,,,,
26,NCT02053636,Not PM,,,,,,,,,
26,NCT02063529,Not PM,,,,,,,,,
26,NCT02065063,Human PM,Not Disease,Exact,NRAS Amplification,,,,,Matches,Not Discussed
26,NCT02066532,Not PM,,,,,,,,,
26,NCT02067416,Not PM,,,,,,,,,
26,NCT02067741,Not PM,,,,,,,,,
26,NCT02079740,Human PM,More General,Exact,NRAS Amplification,,,,,Matches,Not Discussed
26,NCT02084784,Not PM,,,,,,,,,
26,NCT02086721,Human PM,Not Disease,Exact,NRAS Amplification,,,,,Matches,Not Discussed
26,NCT02091141,Not PM,,,,,,,,,
26,NCT02101879,Not PM,,,,,,,,,
26,NCT02102282,Not PM,,,,,,,,,
26,NCT02102438,Not PM,,,,,,,,,
26,NCT02103062,Not PM,,,,,,,,,
26,NCT02108561,Not PM,,,,,,,,,
26,NCT02117466,Human PM,Not Disease,Exact,NRAS Amplification,,,,,Matches,Not Discussed
26,NCT02120222,Not PM,,,,,,,,,
26,NCT02138292,Not PM,,,,,,,,,
26,NCT02142907,Not PM,,,,,,,,,
26,NCT02148575,Not PM,,,,,,,,,
26,NCT02152995,Not PM,,,,,,,,,
26,NCT02156804,Human PM,Not Disease,Exact,NRAS Amplification,,,,,Matches,Not Discussed
26,NCT02162667,Not PM,,,,,,,,,
26,NCT02164916,Not PM,,,,,,,,,
26,NCT02171286,Not PM,,,,,,,,,
26,NCT02187744,Not PM,,,,,,,,,
26,NCT02187783,Not PM,,,,,,,,,
26,NCT02187991,Not PM,,,,,,,,,
26,NCT02188745,Not PM,,,,,,,,,
26,NCT02189174,Not PM,,,,,,,,,
26,NCT02189278,Not PM,,,,,,,,,
26,NCT02195076,Not PM,,,,,,,,,
26,NCT02199223,Not PM,,,,,,,,,
26,NCT02204462,Not PM,,,,,,,,,
26,NCT02205398,Not PM,,,,,,,,,
26,NCT02212834,Not PM,,,,,,,,,
26,NCT02214004,Not PM,,,,,,,,,
26,NCT02238509,Not PM,,,,,,,,,
26,NCT02243917,Human PM,Not Disease,Exact,NRAS Amplification,,,,,Matches,Not Discussed
26,NCT02244593,Not PM,,,,,,,,,
26,NCT02252887,Not PM,,,,,,,,,
26,NCT02273973,Not PM,,,,,,,,,
26,NCT02274753,Not PM,,,,,,,,,
26,NCT02276300,Not PM,,,,,,,,,
26,NCT02284581,Not PM,,,,,,,,,
26,NCT02286778,Not PM,,,,,,,,,
26,NCT02291913,Not PM,,,,,,,,,
26,NCT02292758,Not PM,,,,,,,,,
26,NCT02295059,Not PM,,,,,,,,,
26,NCT02296112,Not PM,,,,,,,,,
26,NCT02296203,Not PM,,,,,,,,,
26,NCT02301962,Human PM,Not Disease,Exact,NRAS Amplification,,,,,Matches,Not Discussed
26,NCT02302742,Not PM,,,,,,,,,
26,NCT02306096,Not PM,,,,,,,,,
26,NCT02310984,Not PM,,,,,,,,,
26,NCT02316496,Human PM,Not Disease,Exact,NRAS Amplification,,,,,Matches,Not Discussed
26,NCT02317120,Not PM,,,,,,,,,
26,NCT02318901,Not PM,,,,,,,,,
26,NCT02322736,Not PM,,,,,,,,,
26,NCT02324894,Not PM,,,,,,,,,
26,NCT02336737,Not PM,,,,,,,,,
26,NCT02337946,Human PM,Not Disease,Exact,NRAS Amplification,,,,,Matches,Not Discussed
26,NCT02341820,Not PM,,,,,,,,,
26,NCT02342587,Not PM,,,,,,,,,
26,NCT02348281,Not PM,,,,,,,,,
26,NCT02350530,Human PM,Not Disease,Exact,NRAS Amplification,,,,,Matches,Not Discussed
26,NCT02357732,Human PM,Not Disease,Exact,NRAS Amplification,,,,,Matches,Not Discussed
26,NCT02362958,Not PM,,,,,,,,,
26,NCT02387645,Not PM,,,,,,,,,
26,NCT02393833,Not PM,,,,,,,,,
26,NCT02394795,Human PM,Not Disease,Exact,NRAS Amplification,,,,,Matches,Not Discussed
26,NCT02394834,Not PM,,,,,,,,,
26,NCT02396108,Not PM,,,,,,,,,
